student_code,university_code,company_code,role_title,channel_name,date_key,is_placed,ctc_lpa,interview_rounds,offers_received,days_to_offer
STU002502,UNI030,,,On-Campus,20220915,0,,1,0,
STU002503,UNI013,CMP013,Systems Engineer,Job Portal,20220815,1,12.25,4,1,69.0
STU002504,UNI026,CMP022,Cloud Engineer,Job Portal,20220915,1,47.76,4,2,53.0
STU002505,UNI014,,,On-Campus,20220915,0,,1,0,
STU002506,UNI010,CMP022,Backend Engineer,Recruitment Agency,20221115,1,20.16,5,3,90.0
STU002507,UNI016,CMP032,QA Engineer,On-Campus,20221015,1,14.92,5,1,37.0
STU002508,UNI024,,,Job Portal,20230415,0,,0,0,
STU002509,UNI029,,,Job Portal,20220915,0,,2,0,
STU002510,UNI024,,,Job Portal,20230415,0,,1,0,
STU002511,UNI011,CMP022,Product Analyst,Recruitment Agency,20230115,1,27.95,5,2,20.0
STU002512,UNI004,CMP024,ML Engineer,Referral,20221115,1,23.31,4,1,34.0
STU002513,UNI018,CMP025,Frontend Engineer,Referral,20221015,1,28.57,2,2,68.0
STU002514,UNI030,CMP072,Financial Analyst,Recruitment Agency,20230315,1,12.18,5,1,28.0
STU002515,UNI024,CMP080,Business Analyst,On-Campus,20221215,1,9.75,5,1,94.0
STU002516,UNI011,CMP019,ML Engineer,On-Campus,20221215,1,20.83,1,1,23.0
STU002517,UNI004,CMP028,Systems Engineer,Recruitment Agency,20230115,1,17.88,4,1,48.0
STU002518,UNI011,CMP004,Cloud Engineer,Direct Application,20220815,1,10.11,5,1,84.0
STU002519,UNI004,CMP021,Business Analyst,Recruitment Agency,20221215,1,8.67,4,2,28.0
STU002520,UNI019,,,Referral,20221115,0,,0,0,
STU002521,UNI014,,,Recruitment Agency,20230415,0,,1,0,
STU002522,UNI008,,,On-Campus,20221215,0,,1,0,
STU002523,UNI021,,,Referral,20221215,0,,0,0,
STU002524,UNI004,CMP020,Backend Engineer,Recruitment Agency,20230115,1,18.73,4,1,64.0
STU002525,UNI008,,,Referral,20220915,0,,1,0,
STU002526,UNI010,,,Job Portal,20230315,0,,2,0,
STU002527,UNI010,,,Direct Application,20230115,0,,1,0,
STU002528,UNI022,,,Job Portal,20230315,0,,1,0,
STU002529,UNI025,CMP025,Design Engineer,Referral,20220815,1,26.84,2,1,92.0
STU002530,UNI008,CMP008,Data Scientist,Recruitment Agency,20220815,1,26.87,5,1,40.0
STU002531,UNI021,CMP002,Backend Engineer,Referral,20221015,1,15.45,2,1,88.0
STU002532,UNI001,,,Direct Application,20230315,0,,2,0,
STU002533,UNI021,CMP005,Design Engineer,On-Campus,20230315,1,18.08,5,1,86.0
STU002534,UNI018,,,Referral,20221015,0,,0,0,
STU002535,UNI014,CMP059,Business Analyst,On-Campus,20230315,1,13.28,5,1,33.0
STU002536,UNI030,CMP009,Systems Engineer,On-Campus,20230215,1,28.6,2,1,25.0
STU002537,UNI006,CMP055,ML Engineer,On-Campus,20230315,1,32.65,4,1,39.0
STU002538,UNI015,CMP019,Frontend Engineer,Job Portal,20230215,1,21.26,3,2,70.0
STU002539,UNI030,,,Referral,20221215,0,,1,0,
STU002540,UNI007,,,Job Portal,20230315,0,,1,0,
STU002541,UNI016,CMP037,Backend Engineer,Referral,20221215,1,10.87,5,1,79.0
STU002542,UNI007,CMP055,Data Analyst,Direct Application,20230315,1,32.77,1,1,60.0
STU002543,UNI016,CMP031,Data Analyst,On-Campus,20220915,1,6.86,2,1,25.0
STU002544,UNI016,CMP072,Data Scientist,On-Campus,20230415,1,9.5,5,1,41.0
STU002545,UNI016,,,On-Campus,20230115,0,,2,0,
STU002546,UNI019,CMP056,Data Scientist,Direct Application,20221015,1,52.7,2,1,32.0
STU002547,UNI026,CMP041,Consultant,Referral,20230315,1,20.11,4,2,66.0
STU002548,UNI013,CMP030,Systems Engineer,On-Campus,20230415,1,13.45,3,1,34.0
STU002549,UNI001,CMP022,Design Engineer,Job Portal,20220815,1,15.77,5,2,60.0
STU002550,UNI016,CMP078,Business Analyst,Recruitment Agency,20220815,1,7.81,3,1,13.0
STU002551,UNI026,,,Job Portal,20230415,0,,2,0,
STU002552,UNI014,CMP009,ML Engineer,Direct Application,20221215,1,33.3,2,1,43.0
STU002553,UNI021,CMP077,Operations Associate,Recruitment Agency,20221115,1,22.83,5,2,69.0
STU002554,UNI026,CMP033,Consultant,Job Portal,20230415,1,33.73,1,1,34.0
STU002555,UNI007,,,Job Portal,20230315,0,,1,0,
STU002556,UNI029,CMP005,Operations Associate,Direct Application,20220815,1,17.37,4,1,70.0
STU002557,UNI018,CMP022,Financial Analyst,On-Campus,20221015,1,20.2,3,1,87.0
STU002558,UNI022,CMP025,Backend Engineer,Direct Application,20230415,1,22.47,3,1,84.0
STU002559,UNI019,CMP042,QA Engineer,Recruitment Agency,20221215,1,21.07,4,1,65.0
STU002560,UNI002,CMP076,Data Scientist,Direct Application,20230215,1,11.63,1,2,45.0
STU002561,UNI008,CMP031,Financial Analyst,Job Portal,20220915,1,7.98,5,1,16.0
STU002562,UNI022,CMP070,Operations Associate,On-Campus,20230315,1,13.36,5,1,90.0
STU002563,UNI005,CMP076,Data Analyst,On-Campus,20230315,1,15.35,1,3,58.0
STU002564,UNI001,,,On-Campus,20221015,0,,1,0,
STU002565,UNI014,,,On-Campus,20230415,0,,2,0,
STU002566,UNI003,CMP076,Business Analyst,Recruitment Agency,20230115,1,14.46,1,1,39.0
STU002567,UNI024,CMP002,Systems Engineer,Direct Application,20230215,1,9.84,3,1,31.0
STU002568,UNI019,CMP039,ML Engineer,Job Portal,20230115,1,17.37,1,1,87.0
STU002569,UNI015,CMP043,Backend Engineer,Referral,20221015,1,31.9,1,2,65.0
STU002570,UNI010,,,Direct Application,20220815,0,,0,0,
STU002571,UNI010,CMP002,Systems Engineer,Recruitment Agency,20230215,1,6.85,2,1,10.0
STU002572,UNI015,CMP028,Cloud Engineer,Direct Application,20220815,1,36.01,2,1,86.0
STU002573,UNI020,CMP041,Frontend Engineer,Recruitment Agency,20230315,1,17.58,5,2,62.0
STU002574,UNI002,CMP038,Consultant,Recruitment Agency,20220815,1,7.84,4,1,29.0
STU002575,UNI006,CMP060,Financial Analyst,Recruitment Agency,20220915,1,12.71,4,1,38.0
STU002576,UNI027,CMP042,Data Scientist,Direct Application,20230415,1,12.71,1,1,27.0
STU002577,UNI010,,,Referral,20230115,0,,1,0,
STU002578,UNI026,CMP045,Data Analyst,Recruitment Agency,20221115,1,28.27,3,1,86.0
STU002579,UNI012,,,Referral,20220915,0,,0,0,
STU002580,UNI004,,,Referral,20230415,0,,1,0,
STU002581,UNI017,,,Job Portal,20230115,0,,1,0,
STU002582,UNI003,CMP052,Data Scientist,Recruitment Agency,20220815,1,38.13,4,1,47.0
STU002583,UNI002,,,Recruitment Agency,20220815,0,,2,0,
STU002584,UNI026,CMP051,Financial Analyst,Referral,20221215,1,41.25,2,1,67.0
STU002585,UNI023,CMP073,Backend Engineer,On-Campus,20221015,1,19.32,1,1,64.0
STU002586,UNI009,,,Referral,20230115,0,,0,0,
STU002587,UNI023,CMP068,Data Analyst,On-Campus,20220815,1,18.84,5,2,48.0
STU002588,UNI008,,,Direct Application,20221115,0,,2,0,
STU002589,UNI021,CMP080,Systems Engineer,Recruitment Agency,20221215,1,8.74,4,2,74.0
STU002590,UNI027,CMP079,Systems Engineer,Referral,20221115,1,18.77,3,1,35.0
STU002591,UNI024,CMP019,Cloud Engineer,Recruitment Agency,20221015,1,30.58,1,1,45.0
STU002592,UNI013,CMP033,ML Engineer,Recruitment Agency,20230215,1,27.24,4,2,90.0
STU002593,UNI014,,,Job Portal,20230215,0,,0,0,
STU002594,UNI019,CMP046,Data Analyst,Job Portal,20230315,1,28.61,3,3,46.0
STU002595,UNI023,,,Job Portal,20220915,0,,0,0,
STU002596,UNI015,CMP004,ML Engineer,Direct Application,20220915,1,22.55,5,1,45.0
STU002597,UNI013,,,Job Portal,20221015,0,,0,0,
STU002598,UNI026,CMP062,Operations Associate,Job Portal,20230315,1,10.83,4,1,31.0
STU002599,UNI029,,,Recruitment Agency,20220915,0,,2,0,
STU002600,UNI010,,,Referral,20230115,0,,2,0,
STU002601,UNI030,,,On-Campus,20230815,0,,0,0,
STU002602,UNI010,,,Recruitment Agency,20240315,0,,0,0,
STU002603,UNI013,CMP007,Cloud Engineer,Direct Application,20240315,1,20.1,3,1,49.0
STU002604,UNI008,,,Recruitment Agency,20240115,0,,2,0,
STU002605,UNI029,CMP058,Financial Analyst,Referral,20230815,1,29.54,4,1,19.0
STU002606,UNI013,,,Job Portal,20231015,0,,1,0,
STU002607,UNI014,,,Job Portal,20240415,0,,2,0,
STU002608,UNI005,CMP064,Design Engineer,Job Portal,20240115,1,28.99,5,1,76.0
STU002609,UNI004,,,Job Portal,20240115,0,,1,0,
STU002610,UNI003,CMP041,Cloud Engineer,On-Campus,20240315,1,17.87,1,2,44.0
STU002611,UNI002,CMP002,Product Analyst,Recruitment Agency,20240315,1,6.56,5,1,82.0
STU002612,UNI013,CMP011,Cloud Engineer,On-Campus,20231115,1,9.57,4,1,72.0
STU002613,UNI006,,,On-Campus,20230815,0,,2,0,
STU002614,UNI004,CMP025,Frontend Engineer,On-Campus,20230915,1,20.11,5,1,82.0
STU002615,UNI010,CMP027,Systems Engineer,Job Portal,20230815,1,15.66,4,1,14.0
STU002616,UNI003,,,Direct Application,20231015,0,,0,0,
STU002617,UNI010,CMP062,Data Analyst,Job Portal,20240415,1,7.52,1,1,89.0
STU002618,UNI005,CMP072,Product Analyst,Recruitment Agency,20230915,1,16.21,4,1,67.0
STU002619,UNI027,,,On-Campus,20230815,0,,0,0,
STU002620,UNI006,CMP007,Backend Engineer,On-Campus,20231015,1,27.45,5,1,51.0
STU002621,UNI001,,,On-Campus,20240115,0,,2,0,
STU002622,UNI019,,,Direct Application,20231215,0,,2,0,
STU002623,UNI008,CMP020,Systems Engineer,Referral,20230815,1,30.75,4,2,41.0
STU002624,UNI029,CMP057,Frontend Engineer,On-Campus,20231115,1,27.97,3,2,12.0
STU002625,UNI005,,,Referral,20240415,0,,1,0,
STU002626,UNI014,CMP041,Product Analyst,Direct Application,20230915,1,12.84,4,1,57.0
STU002627,UNI014,CMP040,Financial Analyst,On-Campus,20231015,1,23.76,1,1,23.0
STU002628,UNI027,CMP018,Consultant,Recruitment Agency,20231215,1,26.14,1,1,23.0
STU002629,UNI014,,,Recruitment Agency,20240415,0,,2,0,
STU002630,UNI028,CMP025,Business Analyst,Referral,20240215,1,28.57,1,1,30.0
STU002631,UNI002,CMP072,ML Engineer,Direct Application,20230815,1,10.85,2,2,71.0
STU002632,UNI016,,,Recruitment Agency,20240215,0,,2,0,
STU002633,UNI012,,,On-Campus,20231015,0,,1,0,
STU002634,UNI019,CMP053,Business Analyst,Recruitment Agency,20230915,1,10.91,3,1,12.0
STU002635,UNI009,,,Job Portal,20231115,0,,0,0,
STU002636,UNI006,CMP065,Operations Associate,Referral,20240115,1,11.41,1,1,32.0
STU002637,UNI024,CMP056,Operations Associate,Job Portal,20230915,1,16.78,3,1,93.0
STU002638,UNI002,CMP062,Consultant,Direct Application,20231015,1,7.31,2,2,52.0
STU002639,UNI030,CMP050,Systems Engineer,Direct Application,20230815,1,10.8,4,1,80.0
STU002640,UNI028,CMP048,Design Engineer,Recruitment Agency,20240415,1,12.66,3,3,24.0
STU002641,UNI028,,,Recruitment Agency,20231015,0,,1,0,
STU002642,UNI014,,,Recruitment Agency,20240415,0,,1,0,
STU002643,UNI029,CMP061,Cloud Engineer,Referral,20230915,1,18.35,5,1,28.0
STU002644,UNI009,CMP067,Financial Analyst,On-Campus,20230815,1,26.36,2,1,40.0
STU002645,UNI013,CMP076,Backend Engineer,Job Portal,20230915,1,7.38,4,3,18.0
STU002646,UNI006,CMP055,Financial Analyst,Recruitment Agency,20240415,1,26.1,3,1,38.0
STU002647,UNI013,CMP011,Consultant,Recruitment Agency,20230815,1,10.11,5,1,8.0
STU002648,UNI018,,,On-Campus,20240215,0,,1,0,
STU002649,UNI011,CMP020,Business Analyst,Recruitment Agency,20230915,1,19.06,1,1,32.0
STU002650,UNI012,CMP046,Consultant,Job Portal,20240315,1,19.49,5,1,83.0
STU002651,UNI020,CMP025,Data Scientist,Referral,20231115,1,55.34,5,1,42.0
STU002652,UNI010,CMP008,Data Analyst,Referral,20240215,1,18.79,4,1,60.0
STU002653,UNI011,CMP047,Systems Engineer,On-Campus,20240415,1,14.25,1,1,54.0
STU002654,UNI025,CMP010,ML Engineer,Direct Application,20230815,1,9.38,2,1,65.0
STU002655,UNI020,CMP078,ML Engineer,Referral,20240315,1,20.44,5,2,15.0
STU002656,UNI015,CMP066,Data Scientist,Referral,20231115,1,24.01,1,2,37.0
STU002657,UNI029,,,On-Campus,20230915,0,,0,0,
STU002658,UNI024,,,Direct Application,20231115,0,,1,0,
STU002659,UNI025,,,On-Campus,20231015,0,,1,0,
STU002660,UNI001,,,Job Portal,20240215,0,,1,0,
STU002661,UNI001,CMP080,Data Scientist,Referral,20230815,1,12.33,1,1,58.0
STU002662,UNI020,CMP070,ML Engineer,On-Campus,20231215,1,59.5,3,2,86.0
STU002663,UNI006,CMP010,Frontend Engineer,On-Campus,20240415,1,12.22,2,1,34.0
STU002664,UNI027,CMP069,Data Scientist,Recruitment Agency,20230815,1,9.62,2,2,69.0
STU002665,UNI028,CMP063,Frontend Engineer,Direct Application,20231215,1,16.23,2,2,37.0
STU002666,UNI005,,,Recruitment Agency,20240115,0,,0,0,
STU002667,UNI003,CMP052,Cloud Engineer,Referral,20230915,1,49.78,5,2,41.0
STU002668,UNI021,CMP035,Systems Engineer,On-Campus,20240215,1,25.23,1,3,7.0
STU002669,UNI023,CMP063,Product Analyst,Referral,20240315,1,16.82,2,1,39.0
STU002670,UNI013,CMP012,Operations Associate,On-Campus,20240415,1,11.6,2,1,14.0
STU002671,UNI015,,,Direct Application,20240115,0,,1,0,
STU002672,UNI012,,,Job Portal,20230915,0,,1,0,
STU002673,UNI014,CMP043,Financial Analyst,Recruitment Agency,20230915,1,24.82,3,1,62.0
STU002674,UNI001,,,Direct Application,20230915,0,,0,0,
STU002675,UNI008,CMP027,ML Engineer,Recruitment Agency,20230815,1,48.74,3,1,70.0
STU002676,UNI013,CMP076,Design Engineer,Referral,20240115,1,8.45,2,1,13.0
STU002677,UNI022,CMP077,Systems Engineer,Job Portal,20240315,1,20.62,4,1,68.0
STU002678,UNI013,,,Referral,20231015,0,,1,0,
STU002679,UNI014,CMP049,Data Scientist,Recruitment Agency,20231215,1,48.72,3,2,22.0
STU002680,UNI001,,,Direct Application,20240315,0,,1,0,
STU002681,UNI012,,,Referral,20230915,0,,2,0,
STU002682,UNI020,CMP077,QA Engineer,On-Campus,20240315,1,26.75,3,3,35.0
STU002683,UNI005,,,Job Portal,20230915,0,,1,0,
STU002684,UNI017,CMP026,Operations Associate,On-Campus,20240215,1,20.09,2,1,75.0
STU002685,UNI022,,,Recruitment Agency,20230815,0,,1,0,
STU002686,UNI023,CMP055,Systems Engineer,Job Portal,20230915,1,17.71,2,2,84.0
STU002687,UNI019,,,Recruitment Agency,20230915,0,,0,0,
STU002688,UNI003,CMP036,Consultant,On-Campus,20230915,1,48.5,4,1,78.0
STU002689,UNI009,,,Referral,20240415,0,,0,0,
STU002690,UNI017,,,Referral,20231015,0,,2,0,
STU002691,UNI022,,,Referral,20240415,0,,0,0,
STU002692,UNI025,CMP025,Frontend Engineer,Direct Application,20240215,1,30.34,4,1,75.0
STU002693,UNI013,CMP046,Business Analyst,Referral,20231015,1,23.22,3,1,40.0
STU002694,UNI024,CMP078,Data Analyst,Job Portal,20240415,1,11.73,2,1,25.0
STU002695,UNI024,,,Recruitment Agency,20240215,0,,0,0,
STU002696,UNI007,,,Recruitment Agency,20231015,0,,2,0,
STU002697,UNI010,,,Job Portal,20240415,0,,0,0,
STU002698,UNI023,,,Job Portal,20230915,0,,1,0,
STU002699,UNI030,CMP021,Data Analyst,Direct Application,20231015,1,20.85,4,3,48.0
STU002700,UNI011,,,Recruitment Agency,20231015,0,,1,0,
STU002701,UNI006,,,Direct Application,20231215,0,,2,0,
STU002702,UNI011,CMP018,Design Engineer,Direct Application,20240215,1,18.47,4,2,66.0
STU002703,UNI014,CMP041,Software Engineer,On-Campus,20240115,1,11.56,3,1,24.0
STU002704,UNI015,,,Direct Application,20240115,0,,2,0,
STU002705,UNI013,,,Referral,20231115,0,,2,0,
STU002706,UNI027,,,Direct Application,20231115,0,,0,0,
STU002707,UNI001,,,Recruitment Agency,20240115,0,,1,0,
STU002708,UNI001,CMP054,Data Analyst,Referral,20230815,1,16.52,2,1,68.0
STU002709,UNI009,CMP073,Consultant,Referral,20240115,1,18.74,3,2,20.0
STU002710,UNI001,CMP007,Design Engineer,Direct Application,20230815,1,19.42,5,1,92.0
STU002711,UNI008,,,Referral,20231115,0,,2,0,
STU002712,UNI015,CMP080,Data Analyst,Job Portal,20240215,1,14.32,1,1,54.0
STU002713,UNI015,,,Job Portal,20240415,0,,2,0,
STU002714,UNI005,CMP013,Software Engineer,Direct Application,20230915,1,34.75,1,2,73.0
STU002715,UNI005,,,Job Portal,20240215,0,,1,0,
STU002716,UNI008,,,Recruitment Agency,20231215,0,,0,0,
STU002717,UNI022,,,Job Portal,20240115,0,,0,0,
STU002718,UNI025,CMP037,Business Analyst,Recruitment Agency,20240315,1,9.43,3,1,15.0
STU002719,UNI022,CMP031,QA Engineer,Referral,20240115,1,8.19,4,1,56.0
STU002720,UNI015,,,Direct Application,20231215,0,,0,0,
STU002721,UNI009,CMP077,Backend Engineer,Job Portal,20231015,1,24.85,4,1,74.0
STU002722,UNI008,CMP045,Backend Engineer,Referral,20240415,1,30.01,3,1,61.0
STU002723,UNI003,,,Job Portal,20240415,0,,0,0,
STU002724,UNI011,,,Direct Application,20231015,0,,2,0,
STU002725,UNI013,,,Job Portal,20231115,0,,0,0,
STU002726,UNI013,CMP063,ML Engineer,Direct Application,20240315,1,20.91,3,1,84.0
STU002727,UNI027,,,On-Campus,20240215,0,,0,0,
STU002728,UNI020,,,Job Portal,20231015,0,,2,0,
STU002729,UNI004,CMP037,Software Engineer,Referral,20240315,1,9.51,5,1,18.0
STU002730,UNI021,CMP023,Software Engineer,Referral,20240315,1,31.73,4,1,85.0
STU002731,UNI025,CMP038,QA Engineer,Recruitment Agency,20230815,1,10.65,2,1,48.0
STU002732,UNI001,,,Referral,20230915,0,,0,0,
STU002733,UNI011,CMP003,Design Engineer,Job Portal,20240415,1,5.27,4,1,18.0
STU002734,UNI029,CMP008,Backend Engineer,Job Portal,20231215,1,18.03,1,2,7.0
STU002735,UNI009,,,Direct Application,20240315,0,,1,0,
STU002736,UNI024,,,Direct Application,20240215,0,,0,0,
STU002737,UNI005,CMP032,Product Analyst,Referral,20231215,1,49.02,3,1,79.0
STU002738,UNI009,CMP014,Data Analyst,Job Portal,20231215,1,8.32,1,2,19.0
STU002739,UNI029,,,Referral,20230815,0,,1,0,
STU002740,UNI003,,,Job Portal,20231215,0,,0,0,
STU002741,UNI005,CMP061,Cloud Engineer,Recruitment Agency,20230815,1,24.56,3,1,91.0
STU002742,UNI029,CMP052,Operations Associate,Referral,20231015,1,23.85,3,1,7.0
STU002743,UNI024,CMP062,Financial Analyst,Direct Application,20240415,1,9.34,4,1,10.0
STU002744,UNI026,CMP064,Systems Engineer,Direct Application,20230915,1,24.22,1,1,93.0
STU002745,UNI026,,,Direct Application,20240215,0,,1,0,
STU002746,UNI014,,,Referral,20231215,0,,2,0,
STU002747,UNI027,,,Job Portal,20231115,0,,2,0,
STU002748,UNI018,CMP007,Consultant,Referral,20231015,1,29.18,1,1,17.0
STU002749,UNI011,CMP029,ML Engineer,Job Portal,20240415,1,7.27,5,1,46.0
STU002750,UNI016,CMP002,Product Analyst,Recruitment Agency,20240315,1,6.37,4,1,45.0
STU002751,UNI022,,,Job Portal,20240415,0,,2,0,
STU002752,UNI012,CMP044,Business Analyst,Recruitment Agency,20231215,1,20.46,5,1,43.0
STU002753,UNI003,,,Referral,20240415,0,,0,0,
STU002754,UNI007,,,Direct Application,20230915,0,,0,0,
STU002755,UNI023,CMP070,Consultant,On-Campus,20240415,1,25.4,1,1,30.0
STU002756,UNI009,CMP021,Financial Analyst,Referral,20231015,1,17.94,4,2,94.0
STU002757,UNI004,,,Job Portal,20240115,0,,2,0,
STU002758,UNI019,,,On-Campus,20240115,0,,2,0,
STU002759,UNI007,,,Direct Application,20231115,0,,1,0,
STU002760,UNI017,,,Recruitment Agency,20240415,0,,1,0,
STU002761,UNI030,CMP068,Business Analyst,On-Campus,20231015,1,27.94,1,2,40.0
STU002762,UNI009,,,Direct Application,20230915,0,,2,0,
STU002763,UNI028,,,Referral,20230815,0,,2,0,
STU002764,UNI010,CMP053,Cloud Engineer,Recruitment Agency,20231115,1,12.54,2,1,89.0
STU002765,UNI019,,,Direct Application,20230815,0,,1,0,
STU002766,UNI015,CMP004,Data Scientist,On-Campus,20230815,1,21.12,2,1,85.0
STU002767,UNI018,CMP007,Business Analyst,Job Portal,20240115,1,21.8,3,1,69.0
STU002768,UNI010,CMP072,Product Analyst,Job Portal,20240315,1,8.3,3,1,63.0
STU002769,UNI008,,,Job Portal,20231015,0,,2,0,
STU002770,UNI030,,,Recruitment Agency,20240215,0,,1,0,
STU002771,UNI007,CMP053,Systems Engineer,Recruitment Agency,20240315,1,7.68,5,1,64.0
STU002772,UNI005,CMP002,Product Analyst,On-Campus,20230915,1,10.05,4,2,64.0
STU002773,UNI025,CMP028,Business Analyst,Direct Application,20240315,1,25.78,1,2,18.0
STU002774,UNI013,CMP080,Design Engineer,Referral,20231215,1,11.0,4,2,24.0
STU002775,UNI024,,,Recruitment Agency,20240115,0,,0,0,
STU002776,UNI001,,,On-Campus,20231215,0,,1,0,
STU002777,UNI023,CMP058,Cloud Engineer,Referral,20240415,1,26.38,3,2,52.0
STU002778,UNI005,CMP057,Data Analyst,Job Portal,20231015,1,33.0,1,4,12.0
STU002779,UNI012,CMP070,Financial Analyst,Recruitment Agency,20230815,1,20.64,3,1,86.0
STU002780,UNI008,CMP047,Frontend Engineer,On-Campus,20240215,1,25.49,3,1,26.0
STU002781,UNI005,CMP022,ML Engineer,Recruitment Agency,20231015,1,32.3,5,2,21.0
STU002782,UNI014,CMP013,Data Scientist,Recruitment Agency,20230815,1,34.0,3,1,13.0
STU002783,UNI030,,,Referral,20240215,0,,1,0,
STU002784,UNI009,CMP037,Operations Associate,Referral,20240415,1,8.97,2,1,34.0
STU002785,UNI007,CMP070,Consultant,Direct Application,20240115,1,27.41,5,2,70.0
STU002786,UNI013,CMP052,Consultant,Direct Application,20240315,1,22.02,3,2,68.0
STU002787,UNI013,CMP033,Systems Engineer,Recruitment Agency,20231115,1,17.75,1,1,85.0
STU002788,UNI004,CMP053,Consultant,Referral,20240115,1,8.28,1,1,91.0
STU002789,UNI010,CMP032,Frontend Engineer,Direct Application,20240115,1,17.2,5,1,8.0
STU002790,UNI012,CMP041,Financial Analyst,Recruitment Agency,20240215,1,11.09,4,1,27.0
STU002791,UNI003,CMP008,Cloud Engineer,Direct Application,20240415,1,55.47,3,3,21.0
STU002792,UNI021,,,On-Campus,20230915,0,,2,0,
STU002793,UNI019,CMP034,Data Scientist,Recruitment Agency,20240315,1,44.72,5,1,89.0
STU002794,UNI019,CMP030,Software Engineer,Job Portal,20231115,1,30.1,4,1,52.0
STU002795,UNI004,,,Direct Application,20231015,0,,2,0,
STU002796,UNI012,CMP044,QA Engineer,Direct Application,20231015,1,19.49,2,1,83.0
STU002797,UNI022,CMP069,Software Engineer,Recruitment Agency,20231015,1,9.65,5,1,77.0
STU002798,UNI003,CMP051,Systems Engineer,Referral,20240315,1,28.79,4,2,8.0
STU002799,UNI025,,,Job Portal,20231215,0,,1,0,
STU002800,UNI015,CMP028,Software Engineer,On-Campus,20240415,1,30.89,2,2,47.0
STU002801,UNI018,,,Referral,20231115,0,,1,0,
STU002802,UNI030,,,On-Campus,20240215,0,,0,0,
STU002803,UNI028,,,Job Portal,20230815,0,,2,0,
STU002804,UNI020,CMP065,Data Analyst,Recruitment Agency,20231215,1,12.44,2,4,68.0
STU002805,UNI001,,,On-Campus,20231215,0,,0,0,
STU002806,UNI026,CMP033,Systems Engineer,Job Portal,20231015,1,27.62,1,1,64.0
STU002807,UNI004,CMP059,Product Analyst,Direct Application,20231115,1,14.69,2,2,28.0
STU002808,UNI018,,,Direct Application,20240315,0,,2,0,
STU002809,UNI017,,,Job Portal,20231015,0,,2,0,
STU002810,UNI029,CMP028,Operations Associate,Recruitment Agency,20240115,1,23.49,1,1,65.0
STU002811,UNI026,,,Referral,20231215,0,,2,0,
STU002812,UNI016,CMP068,Backend Engineer,Referral,20231215,1,26.04,3,1,24.0
STU002813,UNI016,CMP023,Backend Engineer,Recruitment Agency,20231015,1,21.29,2,1,64.0
STU002814,UNI009,CMP066,Product Analyst,Direct Application,20231115,1,12.17,4,1,29.0
STU002815,UNI010,CMP015,Data Analyst,Direct Application,20230815,1,21.16,1,1,64.0
STU002816,UNI001,CMP007,Software Engineer,Referral,20231215,1,20.08,4,1,81.0
STU002817,UNI009,CMP004,QA Engineer,Recruitment Agency,20231015,1,8.1,1,2,33.0
STU002818,UNI017,CMP014,Product Analyst,Recruitment Agency,20230815,1,8.2,3,2,39.0
STU002819,UNI030,CMP015,Systems Engineer,On-Campus,20231115,1,23.9,2,2,22.0
