student_code,skill_name
STU001796,Docker
STU001796,JavaScript
STU001796,Financial Modeling
STU001796,Machine Learning
STU001796,Java
STU001796,Python
STU001797,React
STU001797,Deep Learning
STU001797,Problem Solving
STU001797,JavaScript
STU001797,Tableau
STU001798,C++
STU001798,JavaScript
STU001798,SQL
STU001798,NLP
STU001798,Node.js
STU001798,Kubernetes
STU001799,Tableau
STU001799,Java
STU001799,Data Visualization
STU001799,Python
STU001800,Go
STU001800,Statistics
STU001800,AWS
STU001802,Azure
STU001802,Excel
STU001802,Data Visualization
STU001802,Tableau
STU001805,Node.js
STU001805,Financial Modeling
STU001805,Go
STU001807,Node.js
STU001807,System Design
STU001807,Java
STU001807,Python
STU001807,Go
STU001807,Kubernetes
STU001808,React
STU001808,Python
STU001808,Excel
STU001809,React
STU001809,Power BI
STU001809,Go
STU001809,Tableau
STU001810,Excel
STU001810,React
STU001810,Azure
STU001810,Spark
STU001810,Machine Learning
STU001811,SQL
STU001811,JavaScript
STU001811,Azure
STU001811,Kubernetes
STU001811,Excel
STU001811,Go
STU001812,React
STU001812,JavaScript
STU001812,Machine Learning
STU001813,Deep Learning
STU001813,Machine Learning
STU001813,Spark
STU001814,Machine Learning
STU001814,System Design
STU001814,Excel
STU001818,Spark
STU001818,JavaScript
STU001818,Power BI
STU001818,NLP
STU001818,Problem Solving
STU001819,JavaScript
STU001819,Power BI
STU001819,Azure
STU001820,Java
STU001820,Financial Modeling
STU001820,Node.js
STU001821,Java
STU001821,Statistics
STU001821,NLP
STU001821,React
STU001824,Java
STU001824,Azure
STU001824,SQL
STU001824,C++
STU001824,Kubernetes
STU001825,Problem Solving
STU001825,Node.js
STU001825,Excel
STU001826,Statistics
STU001826,Docker
STU001826,System Design
STU001827,Statistics
STU001827,System Design
STU001827,Go
STU001827,Java
STU001828,Problem Solving
STU001828,Financial Modeling
STU001828,Azure
STU001828,Spark
STU001828,Tableau
STU001832,Docker
STU001832,System Design
STU001832,Node.js
STU001832,JavaScript
STU001834,Problem Solving
STU001834,Tableau
STU001834,Python
STU001834,Financial Modeling
STU001836,Spark
STU001836,Communication
STU001836,Node.js
STU001836,Power BI
STU001836,Azure
STU001837,SQL
STU001837,Communication
STU001837,Java
STU001840,Machine Learning
STU001840,Power BI
STU001840,Data Visualization
STU001840,Go
STU001842,Azure
STU001842,Docker
STU001842,Kubernetes
STU001842,JavaScript
STU001842,Power BI
STU001844,Communication
STU001844,Machine Learning
STU001844,JavaScript
STU001844,Java
STU001844,Power BI
STU001845,JavaScript
STU001845,Statistics
STU001845,Go
STU001845,System Design
STU001845,NLP
STU001845,Tableau
STU001846,React
STU001846,Azure
STU001846,Statistics
STU001846,Problem Solving
STU001846,JavaScript
STU001848,Excel
STU001848,Java
STU001848,JavaScript
STU001849,Kubernetes
STU001849,Java
STU001849,Go
STU001851,Communication
STU001851,Financial Modeling
STU001851,Problem Solving
STU001851,Go
STU001851,React
STU001852,C++
STU001852,Machine Learning
STU001852,JavaScript
STU001852,Spark
STU001852,SQL
STU001853,Spark
STU001853,Azure
STU001853,SQL
STU001854,Deep Learning
STU001854,Kubernetes
STU001854,React
STU001854,Node.js
STU001854,Statistics
STU001858,Tableau
STU001858,Problem Solving
STU001858,NLP
STU001858,C++
STU001858,Excel
STU001858,Communication
STU001862,NLP
STU001862,Tableau
STU001862,Python
STU001864,Docker
STU001864,Go
STU001864,Java
STU001864,Deep Learning
STU001864,Problem Solving
STU001865,Excel
STU001865,Power BI
STU001865,Python
STU001865,Spark
STU001866,Docker
STU001866,Excel
STU001866,Tableau
STU001867,Azure
STU001867,System Design
STU001867,C++
STU001867,React
STU001867,Go
STU001867,Financial Modeling
STU001868,Java
STU001868,Excel
STU001868,Tableau
STU001868,JavaScript
STU001868,Machine Learning
STU001868,Problem Solving
STU001869,Node.js
STU001869,Docker
STU001869,Java
STU001869,Statistics
STU001869,SQL
STU001869,Python
STU001872,Financial Modeling
STU001872,Machine Learning
STU001872,AWS
STU001872,Docker
STU001872,SQL
STU001874,C++
STU001874,Power BI
STU001874,Tableau
STU001874,React
STU001874,Azure
STU001875,Azure
STU001875,Excel
STU001875,Tableau
STU001875,Data Visualization
STU001875,AWS
STU001875,Kubernetes
STU001876,Communication
STU001876,Machine Learning
STU001876,Go
STU001876,Data Visualization
STU001876,Node.js
STU001877,Deep Learning
STU001877,Node.js
STU001877,Financial Modeling
STU001877,Azure
STU001877,AWS
STU001877,SQL
STU001879,Kubernetes
STU001879,Financial Modeling
STU001879,Python
STU001879,React
STU001879,Java
STU001881,SQL
STU001881,C++
STU001881,JavaScript
STU001881,NLP
STU001881,Power BI
STU001882,React
STU001882,SQL
STU001882,JavaScript
STU001883,React
STU001883,Deep Learning
STU001883,Problem Solving
STU001885,Java
STU001885,Communication
STU001885,Data Visualization
STU001892,JavaScript
STU001892,Statistics
STU001892,Spark
STU001892,Communication
STU001892,NLP
STU001893,Java
STU001893,Spark
STU001893,AWS
STU001893,Communication
STU001893,SQL
STU001893,Python
STU001896,Python
STU001896,JavaScript
STU001896,SQL
STU001896,Java
STU001896,Kubernetes
STU001896,AWS
STU001898,Tableau
STU001898,System Design
STU001898,Power BI
STU001898,Go
STU001900,AWS
STU001900,JavaScript
STU001900,Machine Learning
STU001900,React
STU001902,Statistics
STU001902,Azure
STU001902,Deep Learning
STU001902,React
STU001902,Java
STU001903,Go
STU001903,Python
STU001903,Azure
STU001904,C++
STU001904,System Design
STU001904,AWS
STU001904,Java
STU001904,SQL
STU001904,Python
STU001905,System Design
STU001905,Communication
STU001905,Financial Modeling
STU001905,Statistics
STU001907,System Design
STU001907,Python
STU001907,Java
STU001907,Spark
STU001908,NLP
STU001908,Machine Learning
STU001908,Statistics
STU001908,Deep Learning
STU001908,Java
STU001909,Tableau
STU001909,Power BI
STU001909,C++
STU001909,Java
STU001909,AWS
STU001912,JavaScript
STU001912,Statistics
STU001912,System Design
STU001912,Docker
STU001912,Kubernetes
STU001914,Go
STU001914,Financial Modeling
STU001914,AWS
STU001914,Node.js
STU001915,NLP
STU001915,System Design
STU001915,Statistics
STU001915,Communication
STU001915,Spark
STU001916,AWS
STU001916,Kubernetes
STU001916,Azure
STU001916,Tableau
STU001916,Communication
STU001920,NLP
STU001920,Azure
STU001920,Financial Modeling
STU001920,Docker
STU001920,Data Visualization
STU001920,AWS
STU001921,Python
STU001921,Data Visualization
STU001921,Statistics
STU001921,Financial Modeling
STU001921,JavaScript
STU001921,Docker
STU001923,Java
STU001923,Machine Learning
STU001923,Spark
STU001925,Java
STU001925,Go
STU001925,Python
STU001925,Financial Modeling
STU001926,SQL
STU001926,Java
STU001926,System Design
STU001926,Node.js
STU001926,Problem Solving
STU001926,Deep Learning
STU001930,Node.js
STU001930,Machine Learning
STU001930,System Design
STU001930,Problem Solving
STU001934,Statistics
STU001934,System Design
STU001934,Python
STU001934,Kubernetes
STU001934,Java
STU001934,Deep Learning
STU001935,C++
STU001935,AWS
STU001935,Go
STU001935,React
STU001935,Financial Modeling
STU001935,JavaScript
STU001936,Data Visualization
STU001936,Go
STU001936,Communication
STU001936,Power BI
STU001936,Deep Learning
STU001938,System Design
STU001938,Machine Learning
STU001938,NLP
STU001939,C++
STU001939,Docker
STU001939,Kubernetes
STU001940,Data Visualization
STU001940,System Design
STU001940,C++
STU001940,Machine Learning
STU001941,Machine Learning
STU001941,Problem Solving
STU001941,NLP
STU001941,Spark
STU001941,Docker
STU001941,Deep Learning
STU001943,AWS
STU001943,Problem Solving
STU001943,Excel
STU001943,Docker
STU001944,C++
STU001944,Go
STU001944,Kubernetes
STU001945,C++
STU001945,Python
STU001945,Docker
STU001945,Java
STU001945,System Design
STU001945,Kubernetes
STU001946,Go
STU001946,SQL
STU001946,Deep Learning
STU001946,NLP
STU001946,Spark
STU001948,AWS
STU001948,SQL
STU001948,Statistics
STU001948,Deep Learning
STU001948,NLP
STU001949,Docker
STU001949,Machine Learning
STU001949,Go
STU001949,Deep Learning
STU001949,JavaScript
STU001951,C++
STU001951,React
STU001951,Machine Learning
STU001951,Excel
STU001953,Statistics
STU001953,Communication
STU001953,Node.js
STU001953,AWS
STU001953,Docker
STU001953,Deep Learning
STU001955,JavaScript
STU001955,Azure
STU001955,Kubernetes
STU001958,Spark
STU001958,System Design
STU001958,SQL
STU001958,Communication
STU001959,Node.js
STU001959,Problem Solving
STU001959,Communication
STU001961,Python
STU001961,System Design
STU001961,Go
STU001961,Machine Learning
STU001961,Azure
STU001961,SQL
STU001962,C++
STU001962,Azure
STU001962,Machine Learning
STU001962,React
STU001962,Problem Solving
STU001962,Deep Learning
STU001964,Spark
STU001964,React
STU001964,AWS
STU001964,Tableau
STU001964,JavaScript
STU001964,Statistics
STU001965,Excel
STU001965,Spark
STU001965,Azure
STU001965,Machine Learning
STU001965,Python
STU001965,Kubernetes
STU001966,Python
STU001966,Node.js
STU001966,Communication
STU001966,Problem Solving
STU001967,Kubernetes
STU001967,Financial Modeling
STU001967,NLP
STU001967,System Design
STU001969,AWS
STU001969,Tableau
STU001969,Data Visualization
STU001969,Excel
STU001969,Statistics
STU001970,Communication
STU001970,Go
STU001970,Problem Solving
STU001970,Azure
STU001975,Python
STU001975,JavaScript
STU001975,Go
STU001975,Kubernetes
STU001975,Machine Learning
STU001979,System Design
STU001979,Kubernetes
STU001979,SQL
STU001979,Financial Modeling
STU001979,Tableau
STU001979,NLP
STU001982,Problem Solving
STU001982,Financial Modeling
STU001982,Communication
STU001986,AWS
STU001986,Azure
STU001986,Power BI
STU001986,Python
STU001987,Docker
STU001987,Statistics
STU001987,Node.js
STU001987,Tableau
STU001987,Financial Modeling
STU001988,Machine Learning
STU001988,JavaScript
STU001988,Financial Modeling
STU001988,Deep Learning
STU001988,Docker
STU001990,SQL
STU001990,Spark
STU001990,Communication
STU001990,Kubernetes
STU001990,Power BI
STU001991,Statistics
STU001991,SQL
STU001991,Azure
STU001991,C++
STU001991,Power BI
STU001991,Financial Modeling
STU001992,Spark
STU001992,Machine Learning
STU001992,Data Visualization
STU001993,Communication
STU001993,SQL
STU001993,Problem Solving
STU001993,Tableau
STU001993,AWS
STU001993,Docker
STU001994,Data Visualization
STU001994,Azure
STU001994,JavaScript
STU001994,Statistics
STU001994,C++
STU001995,Deep Learning
STU001995,Tableau
STU001995,Docker
STU001997,Node.js
STU001997,Financial Modeling
STU001997,Docker
STU001998,Financial Modeling
STU001998,Python
STU001998,Docker
STU001998,SQL
STU001998,Azure
STU002000,System Design
STU002000,Problem Solving
STU002000,JavaScript
STU002001,Spark
STU002001,Tableau
STU002001,Machine Learning
STU002001,Communication
STU002001,Power BI
STU002001,Data Visualization
STU002002,Data Visualization
STU002002,AWS
STU002002,Communication
STU002003,Deep Learning
STU002003,Java
STU002003,C++
STU002003,Financial Modeling
STU002003,Go
STU002003,Azure
STU002005,Data Visualization
STU002005,Statistics
STU002005,React
STU002005,Machine Learning
STU002005,Go
STU002007,Data Visualization
STU002007,AWS
STU002007,Azure
STU002007,Java
STU002007,Go
STU002007,JavaScript
STU002008,React
STU002008,Docker
STU002008,Node.js
STU002008,JavaScript
STU002008,System Design
STU002008,Kubernetes
STU002010,Machine Learning
STU002010,Power BI
STU002010,Spark
STU002011,JavaScript
STU002011,Go
STU002011,Statistics
STU002011,System Design
STU002011,Financial Modeling
STU002012,C++
STU002012,Node.js
STU002012,Python
STU002012,Go
STU002012,Financial Modeling
STU002014,Kubernetes
STU002014,Go
STU002014,Deep Learning
STU002014,Problem Solving
STU002015,System Design
STU002015,Machine Learning
STU002015,Python
STU002015,Node.js
STU002015,NLP
STU002016,System Design
STU002016,Spark
STU002016,Machine Learning
STU002018,Machine Learning
STU002018,Kubernetes
STU002018,Node.js
STU002021,AWS
STU002021,Machine Learning
STU002021,React
STU002021,Go
STU002021,Data Visualization
STU002022,JavaScript
STU002022,Python
STU002022,Problem Solving
STU002022,Power BI
STU002023,Tableau
STU002023,Spark
STU002023,C++
STU002023,Go
STU002023,Kubernetes
STU002023,Power BI
STU002024,Power BI
STU002024,Financial Modeling
STU002024,Data Visualization
STU002024,Node.js
STU002025,SQL
STU002025,NLP
STU002025,System Design
STU002027,Statistics
STU002027,C++
STU002027,Communication
STU002027,Node.js
STU002029,NLP
STU002029,Problem Solving
STU002029,SQL
STU002029,Azure
STU002029,JavaScript
STU002033,Node.js
STU002033,Power BI
STU002033,Financial Modeling
STU002033,Deep Learning
STU002033,Tableau
STU002033,Problem Solving
STU002034,NLP
STU002034,Data Visualization
STU002034,Excel
STU002034,Tableau
STU002034,System Design
STU002035,AWS
STU002035,Communication
STU002035,Kubernetes
STU002035,Python
STU002035,React
STU002036,Problem Solving
STU002036,Kubernetes
STU002036,Financial Modeling
STU002036,Machine Learning
STU002036,Power BI
STU002037,Spark
STU002037,JavaScript
STU002037,Data Visualization
STU002037,Machine Learning
STU002037,Kubernetes
STU002038,Kubernetes
STU002038,Azure
STU002038,Problem Solving
STU002038,Python
STU002040,Node.js
STU002040,Python
STU002040,NLP
STU002040,Go
STU002040,Financial Modeling
STU002040,Machine Learning
STU002041,Node.js
STU002041,System Design
STU002041,Azure
STU002041,Kubernetes
STU002041,Go
STU002043,Power BI
STU002043,Kubernetes
STU002043,Communication
STU002047,Python
STU002047,Financial Modeling
STU002047,Data Visualization
STU002049,Docker
STU002049,Azure
STU002049,JavaScript
STU002049,C++
STU002049,SQL
STU002049,Kubernetes
STU002050,Communication
STU002050,Machine Learning
STU002050,Docker
STU002050,React
STU002051,Node.js
STU002051,Azure
STU002051,C++
STU002051,Communication
STU002051,NLP
STU002051,Statistics
STU002052,C++
STU002052,Python
STU002052,Communication
STU002052,Docker
STU002052,SQL
STU002052,System Design
STU002053,Problem Solving
STU002053,SQL
STU002053,Azure
STU002053,React
STU002054,Problem Solving
STU002054,Node.js
STU002054,Machine Learning
STU002054,Go
STU002054,Tableau
STU002055,Financial Modeling
STU002055,Power BI
STU002055,Kubernetes
STU002055,Statistics
STU002056,React
STU002056,Java
STU002056,Financial Modeling
STU002056,Docker
STU002057,AWS
STU002057,Deep Learning
STU002057,Data Visualization
STU002057,React
STU002057,System Design
STU002058,Azure
STU002058,Deep Learning
STU002058,React
STU002058,Power BI
STU002058,Financial Modeling
STU002058,Docker
STU002061,JavaScript
STU002061,Problem Solving
STU002061,Java
STU002064,Statistics
STU002064,Problem Solving
STU002064,Node.js
STU002064,React
STU002065,Problem Solving
STU002065,Data Visualization
STU002065,Financial Modeling
STU002067,NLP
STU002067,Azure
STU002067,Deep Learning
STU002069,Excel
STU002069,Kubernetes
STU002069,SQL
STU002069,Problem Solving
STU002069,Financial Modeling
STU002070,Statistics
STU002070,Docker
STU002070,Go
STU002071,Docker
STU002071,System Design
STU002071,JavaScript
STU002072,AWS
STU002072,Go
STU002072,System Design
STU002073,Python
STU002073,Machine Learning
STU002073,SQL
STU002073,Data Visualization
STU002073,NLP
STU002073,Go
STU002074,Financial Modeling
STU002074,Node.js
STU002074,SQL
STU002074,Power BI
STU002074,Deep Learning
STU002074,Spark
STU002076,System Design
STU002076,Python
STU002076,AWS
STU002076,Data Visualization
STU002076,Power BI
STU002076,Financial Modeling
STU002080,Data Visualization
STU002080,Tableau
STU002080,Excel
STU002080,Deep Learning
STU002080,AWS
STU002080,Kubernetes
STU002084,Kubernetes
STU002084,C++
STU002084,Spark
STU002084,System Design
STU002084,Azure
STU002084,Node.js
STU002086,C++
STU002086,Tableau
STU002086,Data Visualization
STU002086,JavaScript
STU002086,Docker
STU002087,Azure
STU002087,Data Visualization
STU002087,Problem Solving
STU002087,Power BI
STU002088,C++
STU002088,AWS
STU002088,SQL
STU002092,Tableau
STU002092,Azure
STU002092,Docker
STU002092,C++
STU002092,Excel
STU002092,Communication
STU002093,Java
STU002093,Kubernetes
STU002093,NLP
STU002093,Docker
STU002094,System Design
STU002094,Deep Learning
STU002094,Power BI
STU002094,Spark
STU002094,Python
STU002095,System Design
STU002095,Python
STU002095,SQL
STU002095,Spark
STU002096,Java
STU002096,Problem Solving
STU002096,Go
STU002096,C++
STU002096,React
STU002099,C++
STU002099,Azure
STU002099,Python
STU002099,System Design
STU002100,Tableau
STU002100,Azure
STU002100,Deep Learning
STU002100,Excel
STU002100,System Design
STU002100,JavaScript
STU002101,Java
STU002101,Problem Solving
STU002101,Excel
STU002104,Python
STU002104,Node.js
STU002104,C++
STU002104,NLP
STU002104,Excel
STU002104,SQL
STU002109,Machine Learning
STU002109,Docker
STU002109,Deep Learning
STU002109,React
STU002109,Financial Modeling
STU002110,Communication
STU002110,Problem Solving
STU002110,Machine Learning
STU002110,Go
STU002111,Financial Modeling
STU002111,SQL
STU002111,Statistics
STU002112,Docker
STU002112,Node.js
STU002112,NLP
STU002112,Go
STU002112,Financial Modeling
STU002117,React
STU002117,Machine Learning
STU002117,Go
STU002117,Spark
STU002117,Kubernetes
STU002117,C++
STU002118,Machine Learning
STU002118,SQL
STU002118,Data Visualization
STU002119,Deep Learning
STU002119,AWS
STU002119,SQL
STU002119,C++
STU002119,NLP
STU002119,System Design
STU002121,Docker
STU002121,Excel
STU002121,SQL
STU002122,Tableau
STU002122,Azure
STU002122,Communication
STU002122,Deep Learning
STU002123,Machine Learning
STU002123,SQL
STU002123,React
STU002123,Kubernetes
STU002123,Excel
STU002123,Go
STU002124,Problem Solving
STU002124,Azure
STU002124,NLP
